id,entry,complete_patent,patent_id,name,location,description,date
1,"10168. — PUTZRATH, L., in Berlin SW., Friedrichstrasse 226. Ventilvorrichtung zum Entlüften von Dampfleitungen und zur Abscheidung von Kondensationswasser aus denselben. 29. Januar 1880. — A 368.",1,10168,"PUTZRATH, L.","Berlin SW., Friedrichstrasse 226",Ventilvorrichtung zum Entlüften von Dampfleitungen und zur Abscheidung von Kondensationswasser aus denselben.,29. Januar 1880
2,"10190. — REIMANN, J., in Paris; Vertreter: WIRTH & CO., in Frankfurt a. M. Neuerungen an Speiserufern für Dampfkessel. 25. Januar 1880. — A 402.",1,10190,"REIMANN, J.",Paris,Neuerungen an Speiserufern für Dampfkessel.,25. Januar 1880
3,"(†) 10198. — PUTZRATH, L., in Berlin SW., Friedrichstr. 226. Neuerungen an dem unter P. R. 9626 patentirten Dampfdruckreduzirventil (Zusatz zu P. R. 9626). 18. Dezember 1879. — A 346.",1,10198,"PUTZRATH, L.","Berlin SW., Friedrichstr. 226",Neuerungen an dem unter P. R. 9626 patentirten Dampfdruckreduzirventil,18. Dezember 1879
4,"10203. — GRÖBE, C., in Berlin N., Kesselstr. 42 II. Kurzer Cylinderkessel mit innerer Feuerung unter Benutzung eines rauchverzehrenden Regenerators in Kombination mit einem System von Walzenkesseln. 20. Januar 1880. — A 332.",1,10203,"GRÖBE, C.","Berlin N., Kesselstr. 42 II.",Kurzer Cylinderkessel mit innerer Feuerung unter Benutzung eines rauchverzehrenden Regenerators in Kombination mit einem System von Walzenkesseln.,20. Januar 1880
5,"10238. — LANGENSIEPEN, R., in Buckau-Magdeburg. Selbstthätiger Dampfkesselspeise-Apparat. 24. Dezember 1879. — A 392.",1,10238,"LANGENSIEPEN, R.",Buckau-Magdeburg,Selbstthätiger Dampfkesselspeise-Apparat.,24. Dezember 1879
6,"(†) 10357. — KNAPPE, J., in Berlin SO., Skalitzerstrasse 26. Wasserstandsglas mit selbstthätiger Absperrung beim Bruche des Glases. 4. Febr. 1880. — A 454.",1,10357,"KNAPPE, J.","Berlin SO., Skalitzerstrasse 26",Wasserstandsglas mit selbstthätiger Absperrung beim Bruche des Glases.,4. Febr. 1880
7,"10366. — KRAMER, W., in Halle a. S. Wasserstandszeiger mit selbstthätigem Schluſs beim Bruche des Wasserstandsglases. 26. Febr. 1880. — A 392.",1,10366,"KRAMER, W.",Halle a. S.,Wasserstandszeiger mit selbstthätigem Schluſs beim Bruche des Wasserstandsglases.,26. Febr. 1880
8,"10477. — LESER, GEBR., G. WITTMANN, Nachfolger in Hamburg. Neuerungen an Probirhähnen für Wasserstandszeiger (Zusatz zu P. R. 9313). 21. Februar 1880. — A 414.",1,10477,"LESER, GEBR., G. WITTMANN, Nachfolger",Hamburg,Neuerungen an Probirhähnen für Wasserstandszeiger,21. Februar 1880
9,"10504. — RENAUDOT, M., in Paris; Vertreter: C. KESSELER in Berlin W., Mohrenstr. 63. Sicherheitsventil mit Laufgewicht. 20. Februar 1880. — A 393.",1,10504,"RENAUDOT, M.",Paris,Sicherheitsventil mit Laufgewicht.,20. Februar 1880
10,"10548. — SAINT-PIERRE, E., in Rueil, Frankreich; Vertreter: R. LÜDERS in Görlitz. Neuerungen an Sicherheitsventilen. 17. Februar 1880. — A 472.",1,10548,"SAINT-PIERRE, E.","Rueil, Frankreich",Neuerungen an Sicherheitsventilen.,17. Februar 1880
